"OTU" "Feature_name" "272_108_Diphyes_384_193_S1_L001" "272_109_Apolemia_372_205_S2_L001" "272_110_Vogtia_360_217_S3_L001" "272_111_Forskalia_348_229_S4_L001" "272_112_Forskalia_336_241_S5_L001" "272_113_Chuniphyes_324_253_S6_L001" "272_114_Nanomia_312_265_S7_L001" "272_115_Nanomia_300_277_S8_L001" "272_116_Nanomia_383_194_S9_L001" "272_117_Sphaeronectes_371_206_S10_L001" "272_118_Muggiaea_359_218_S11_L001" "272_119_Muggiaea_347_230_S12_L001" "272_120_Muggiaea_335_242_S13_L001" "272_121_Muggiaea_323_254_S14_L001" "272_122_Nanomia_311_266_S15_L001" "272_123_Diphyes_299_278_S16_L001" "272_124_Nanomia_382_195_S17_L001" "272_125_Nanomia_370_207_S18_L001" "272_126_Nanomia_358_219_S19_L001" "272_127_Sphaeronectes_346_231_S20_L001" "272_128_Sphaeronectes_334_243_S21_L001" "272_129_Sphaeronectes_322_255_S22_L001" "272_130_Sphaeronectes_310_267_S23_L001" "272_131_Sphaeronectes_298_279_S24_L001" "272_132_Sphaeronectes_381_196_S25_L001" "272_133_Nanomia_369_208_S26_L001" "272_134_Sphaeronectes_357_220_S27_L001" "272_135_Sphaeronectes_345_232_S28_L001" "272_136_Sphaeronectes_333_244_S29_L001" "272_137_Diphyes_321_256_S30_L001" "272_138_Diphyes_309_268_S31_L001" "272_139_Nanomia_297_280_S32_L001" "272_140_Nanomia_380_197_S33_L001" "272_141_Nanomia_368_209_S34_L001" "272_142_Muggiaea_356_221_S35_L001" "272_143_Nanomia_344_233_S36_L001" "272_159_Physalia_332_245_S37_L001" "272_160_Physalia_320_257_S38_L001" "272_162_Physalia_308_269_S39_L001" "272_165_Physalia_296_281_S40_L001" "272_166_Physalia_379_198_S41_L001" "272_167_Physalia_367_210_S42_L001" "272_169_Physalia_355_222_S43_L001" "272_170_Physalia_343_234_S44_L001" "272_171_Physalia_331_246_S45_L001"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A___NA_NA_NA_NA" "a58eb333ae8d82589a0dfbe53661cf38" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Leptothecata__100_ 41.00_ 72.37_NA_NA" "7aea666c8baad15ee961ea6b713fbcf4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina__98.53_165_ 71.75_NA_NA_NA" "68303f93ed82e2c04dde8e63153cbafc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Leptothecata__94.55_ 55.00_ 70.02_NA_NA" "58437fc7f734939927d15af71416209d" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_25_90.28___NA_NA_NA_NA" "47a25939a1df0f26aebda35d70341755" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__99.05_210.00_ 91.74_NA_NA" "8ed08c8f423a528acbaadb44c8008e7c" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__98.44_208.00_ 72.94_NA_NA" "4321b456c07f9b6b5537a9defe2e4c8f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__99.16_222_91.63_NA_NA_NA_NA" "30346951efe187955698f8dfe5e16945" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Annelida_Polychaeta_Protodrilidae_Protodrilus__100_ 24.00_ 90.27_NA_NA" "a1169da714d33d1e6afe66c199f3e029" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__96.04_227_90.30___NA_NA_NA_NA" "992d6d8c170f2eefda61a5314bb0f7c4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__99.19_171.00_ 91.44_NA_NA" "1e6d96360a1081ef95ca718c89d96e96" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A___NA_NA_NA_NA" "f1dac3fd283e4404730c86149df76585" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Annelida_Polychaeta__100_25_90.28_NA_NA_NA_NA" "e02a93eb32a686fef6fa8d18c1bf1883" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Annelida_Polychaeta_Protodrilidae_Protodrilus__100_ 24.00_ 90.27_NA_NA" "c3cfa6925e43f44da19a3cbb7140729e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Annelida_Polychaeta_Protodrilidae_Protodrilus__100_ 25.00_ 90.28_NA_NA" "b31f8a087dc1d58c9fc8f3f43118e92b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Leptothecata__94.55_ 55.00_ 70.02_NA_NA" "802f2a80d674ea74539288cbb6baf867" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Annelida_Polychaeta_Palpata_Aciculata_Exogone__100.00_ 24.00_ 90.27_NA" "724474394498760fd267e30463db5a46" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Annelida_Polychaeta_Palpata_Aciculata_Exogone__100.00_ 24.00_ 90.27_NA" "ff428a91d3a73be7bafcd46ec5ac653c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Annelida_Polychaeta_Palpata_Aciculata_Exogone__100.00_ 24.00_ 90.27_NA" "a198cfaa9bed188436ec192704c67ab7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_ 75.00_ 72.67_NA_NA" "9e05e26e9af86f9d43167a2fca7db21e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_25_90.28___NA_NA_NA_NA" "63424174d97de638565c954d5084be3d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Annelida_Polychaeta_Palpata_Aciculata__100_ 24.00_ 90.27_NA_NA" "60c613f4a82c087e74fdf9977e0363e4" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A___NA_NA_NA_NA" "54d6982c4b176d265bf3c243620df15a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__93.08_260.00_ 88.61_NA_NA" "165df71ac53c993fda448c3f62fb3b60" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A___NA_NA_NA_NA" "4d417f3f498e9b943f444ff00031c0bc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3"
"Eukaryota_Chordata_Tunicata_Thaliacea_Salpida_Thetys_Thetys vagina_NA_100.00_ 24.00_90.27" "3f97e469ac6a6529845727041e349b04" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__99.39_203_91.86_NA_NA_NA_NA" "384c33ffcd4dd3575ad8c511701b7135" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Sipuncula_Sipunculidea_Golfingiida_Sipunculidae_Sipunculus__100.00_ 26.00_ 90.29_NA" "9c12790318b76ad3e02d32b9930ace43" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0" "0" "0" "0" "0"
"Eukaryota_Annelida_Polychaeta_Palpata_Aciculata_Exogone__100.00_ 24.00_ 90.27_NA" "0065e1e3594df2d1602611cb393fa957" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0"
